pair_id,positive_prompt_id,negative_prompt_id,positive_role,negative_role,domain,split,outcome_valence,amount_bucket,risk_context,behavior_target,direction_norm
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__fund_loss,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__fund_loss__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__fund_loss__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,306.9173583984375
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__stock_loss,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__stock_loss__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__stock_loss__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,332.4306640625
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__p1_stock,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__p1_stock__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__p1_stock__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,635.1488647460938
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__p2_bond,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__p2_bond__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_001__p2_bond__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,615.5285034179688
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__p1,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__p1__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__p1__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,474.6899719238281
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__p2,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__p2__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_002__p2__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,461.74951171875
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__p1,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__p1__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__p1__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,626.9999389648438
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__p2,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__p2__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__large__none__paired__part_003__p2__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,large,none,none,620.0538330078125
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__pair1,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__pair1__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__pair1__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,708.9911499023438
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__pair2,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__pair2__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_001__pair2__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,680.7899780273438
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__pair1,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__pair1__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__pair1__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,1068.0498046875
realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__pair2,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__pair2__realized_closed,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__finance_investments__none__neutral__paired__neutral__medium__none__paired__part_002__pair2__paper_open,realized_closed,paper_open,finance_investments,direction_train,neutral,medium,none,none,1090.3740234375
