dataset,pair_id,split,domain,outcome_valence,amount_bucket,source_llm,projection_delta,correct_direction
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p1,direction_train,refund_reimbursement,neutral,large,grok_fast,146.181640625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__large__none__paired__part_003__p2,direction_train,refund_reimbursement,neutral,large,grok_fast,280.255859375,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair1,direction_train,refund_reimbursement,neutral,medium,grok_fast,967.025390625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_001__pair2,direction_train,refund_reimbursement,neutral,medium,grok_fast,579.939453125,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__refund1,direction_train,refund_reimbursement,neutral,medium,grok_fast,1247.744140625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_002__reimb2,direction_train,refund_reimbursement,neutral,medium,grok_fast,568.92578125,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair1,direction_train,refund_reimbursement,neutral,medium,grok_fast,370.904296875,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__medium__none__paired__part_003__pair2,direction_train,refund_reimbursement,neutral,medium,grok_fast,504.5625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair1,direction_train,refund_reimbursement,neutral,small,grok_fast,432.984375,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_001__pair2,direction_train,refund_reimbursement,neutral,small,grok_fast,816.900390625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair1,direction_train,refund_reimbursement,neutral,small,grok_fast,561.3515625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_002__pair2,direction_train,refund_reimbursement,neutral,small,grok_fast,599.6484375,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__refund_pending,direction_train,refund_reimbursement,neutral,small,grok_fast,1359.494140625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_train__refund_reimbursement__none__neutral__paired__neutral__small__none__paired__part_003__reimb_approval,direction_train,refund_reimbursement,neutral,small,grok_fast,531.03125,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__large__none__paired__part_001__budget1,direction_val,budget_spending,gain,large,grok_fast,727.240234375,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__large__none__paired__part_001__budget2,direction_val,budget_spending,gain,large,grok_fast,1942.41796875,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__large__none__paired__part_002__p1,direction_val,budget_spending,gain,large,grok_fast,-62.1953125,False
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__large__none__paired__part_002__p2,direction_val,budget_spending,gain,large,grok_fast,543.05859375,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__large__none__paired__part_003__p1,direction_val,budget_spending,gain,large,grok_fast,985.43359375,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__large__none__paired__part_003__p2,direction_val,budget_spending,gain,large,grok_fast,440.8515625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_001__p1,direction_val,budget_spending,gain,medium,grok_fast,467.8125,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_001__p2,direction_val,budget_spending,gain,medium,grok_fast,258.185546875,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_002__pair1,direction_val,budget_spending,gain,medium,grok_fast,750.62890625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_002__pair2,direction_val,budget_spending,gain,medium,grok_fast,910.640625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_003__pair1,direction_val,budget_spending,gain,medium,grok_fast,390.3828125,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__medium__none__paired__part_003__pair2,direction_val,budget_spending,gain,medium,grok_fast,-116.73046875,False
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_001__p1,direction_val,budget_spending,gain,small,grok_fast,410.169921875,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_001__p2,direction_val,budget_spending,gain,small,grok_fast,451.37890625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_002__p1,direction_val,budget_spending,gain,small,grok_fast,-85.740234375,False
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_002__p2,direction_val,budget_spending,gain,small,grok_fast,442.37890625,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_003__bonus_payment,direction_val,budget_spending,gain,small,grok_fast,786.044921875,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__gain__small__none__paired__part_003__tax_refund,direction_val,budget_spending,gain,small,grok_fast,366.216796875,True
original,realization_vector_generation_v1__grok_fast__direction_realization_money__direction_val__budget_spending__none__neutral__paired__loss__large__none__paired__part_001__p1,direction_val,budget_spending,loss,large,grok_fast,680.130859375,True
