prompt_id,projection,token_count,split,pair_id,pair_role,domain,realization_frame,outcome_valence,amount_bucket,risk_context,behavior_target,source_llm
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_02_open__realized_closed,-27968.474609375,54,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_001__acad_grade_gain_02_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_01_open__paper_open,-30200.484375,63,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_01_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_01_open__realized_closed,-29486.98046875,55,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_01_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_02_open__paper_open,-28712.400390625,60,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_02_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_02_open__realized_closed,-28843.291015625,58,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_002__acad_grade_gain_02_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_grade_gain_01_open__paper_open,-29160.0,76,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_grade_gain_01_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_grade_gain_01_open__realized_closed,-28659.921875,69,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_grade_gain_01_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_grade_gain_02_open__paper_open,-28889.634765625,70,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_grade_gain_02_open,paper_open,academic_grades,paper_open,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_grade_gain_02_open__realized_closed,-28311.962890625,73,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__gain__none__none__paired__part_003__acad_grade_gain_02_open,realized_closed,academic_grades,realized_closed,gain,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_loss_01_open__paper_open,-28693.3359375,62,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_loss_01_open,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_loss_01_open__realized_closed,-28523.46875,58,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_loss_01_open,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_loss_02_open__paper_open,-29122.80078125,66,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_loss_02_open,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_loss_02_open__realized_closed,-28331.404296875,60,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_001__acad_loss_02_open,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_loss_01_open__paper_open,-28378.115234375,68,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_loss_01_open,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_loss_01_open__realized_closed,-27764.673828125,58,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_loss_01_open,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_loss_02_open__paper_open,-27833.673828125,66,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_loss_02_open,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_loss_02_open__realized_closed,-27486.458984375,64,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_002__acad_loss_02_open,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_01_open__paper_open,-28189.298828125,72,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_01_open,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_01_open__realized_closed,-27964.548828125,52,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_01_open,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_02_open__paper_open,-28979.74609375,64,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_02_open,paper_open,academic_grades,paper_open,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_02_open__realized_closed,-28528.08984375,53,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__loss__none__none__paired__part_003__acad_loss_02_open,realized_closed,academic_grades,realized_closed,loss,none,none,none,sonnet
realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_realization_01__paper_open,-29649.98828125,54,direction_val,realization_vector_generation_v1__sonnet__direction_realization_nonmoney__direction_val__academic_grades__none__neutral__paired__neutral__none__none__paired__part_001__acad_realization_01,paper_open,academic_grades,paper_open,neutral,none,none,none,sonnet
